sentence_id,volume,group_start,text_raw,text_norm,avg_logprob,no_speech_prob,t_start,t_end,media_file,src_file,source,flags
1960,2,1951,"You're looking for your keys. Maybe Ichiro has seen them. You ask, you haven't seen my keys, have you?","You're looking for your keys. Maybe Ichiro has seen them. You ask, you haven't seen my keys, have you?",-0.1608,0.0175,162.639,168.067,transcript_media/en/ZS_F2_1960_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 02:42.64-02:48.07,
1961,2,1951,"Sergei has a car and you need a ride to the station. You ask, could you give me a ride to the station?","Sergei has a car and you need a ride to the station. You ask, could you give me a ride to the station?",-0.1244,0.0244,187.270,192.935,transcript_media/en/ZS_F2_1961_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 03:07.27-03:12.94,
1962,2,1951,Would you mind closing the door?,Would you mind closing the door?,-0.1584,0.0577,211.654,217.108,transcript_media/en/ZS_F2_1962_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 03:31.65-03:37.11,
1963,2,1951,Would you mind turning off the lights?,Would you mind turning off the lights?,-0.1749,0.0355,235.434,242.037,transcript_media/en/ZS_F2_1963_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 03:55.43-04:02.04,
1964,2,1951,Renee suggested going to the movies.,Renee suggested going to the movies.,-0.2461,0.0155,257.710,259.644,transcript_media/en/ZS_F2_1964_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 04:17.71-04:19.64,
1965,2,1951,"Suddenly, everybody stopped talking. There was silence.","Suddenly, everybody stopped talking. There was silence.",-0.1752,0.0127,270.584,272.215,transcript_media/en/ZS_F2_1965_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 04:30.58-04:32.22,
1966,2,1951,I'll do the shopping when I've finished cleaning the apartment.,I'll do the shopping when I've finished cleaning the apartment.,-0.1131,0.0273,283.499,285.157,transcript_media/en/ZS_F2_1966_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 04:43.50-04:45.16,
1967,2,1951,He tried to avoid answering my question.,He tried to avoid answering my question.,-0.2338,0.0249,297.017,299.679,transcript_media/en/ZS_F2_1967_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 04:57.02-04:59.68,
1968,2,1951,"Have you ever considered going to live in another country? Sure, but I don't know how much it would cost.","Have you ever considered going to live in another country? Sure, but I don't know how much it would cost.",-0.0984,0.0126,311.922,314.230,transcript_media/en/ZS_F2_1968_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 05:11.92-05:14.23,
1969,2,1951,"When I'm on vacation, I enjoy not having to get up early.","When I'm on vacation, I enjoy not having to get up early.",-0.1671,0.0807,326.203,328.031,transcript_media/en/ZS_F2_1969_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 05:26.20-05:28.03,
1970,2,1951,Rashmi has given up trying to lose weight.,Rashmi has given up trying to lose weight.,-0.1572,0.0126,339.979,342.156,transcript_media/en/ZS_F2_1970_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 05:39.98-05:42.16,
1971,2,1951,Neeraj doesn't want to retire. He wants to go on working.,Neeraj doesn't want to retire. He wants to go on working.,-0.1266,0.0177,359.602,362.388,transcript_media/en/ZS_F2_1971_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 05:59.60-06:02.39,
1972,2,1951,You keep interrupting when I'm talking.,You keep interrupting when I'm talking.,-0.1758,0.0561,375.907,378.083,transcript_media/en/ZS_F2_1972_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 06:15.91-06:18.08,
1973,2,1951,I can't imagine Theo riding a motorcycle.,I can't imagine Theo riding a motorcycle.,-0.2078,0.0051,389.259,392.241,transcript_media/en/ZS_F2_1973_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 06:29.26-06:32.24,
1974,2,1951,I don't mind being kept waiting.,I don't mind being kept waiting.,-0.2592,0.0230,405.351,407.083,transcript_media/en/ZS_F2_1974_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 06:45.35-06:47.08,
1975,2,1951,They admitted to having stolen the money.,They admitted to having stolen the money.,-0.2317,0.0214,417.569,419.759,transcript_media/en/ZS_F2_1975_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 06:57.57-06:59.76,
1976,2,1951,I now regret saying what I said.,I now regret saying what I said.,-0.1036,0.0086,432.823,434.680,transcript_media/en/ZS_F2_1976_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 07:12.82-07:14.68,
1977,2,1951,She denied that she had stolen the money.,She denied that she had stolen the money.,-0.1655,0.0205,444.937,446.661,transcript_media/en/ZS_F2_1977_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 07:24.94-07:26.66,
1978,2,1951,Sabina suggested that we go to the movies.,Sabina suggested that we go to the movies.,-0.1684,0.0134,457.411,459.497,transcript_media/en/ZS_F2_1978_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 07:37.41-07:39.50,
1979,2,1951,"Should we postpone leaving today until tomorrow? No, we should try leaving as soon as possible.","Should we postpone leaving today until tomorrow? No, we should try leaving as soon as possible.",-0.1241,0.0260,472.269,474.114,transcript_media/en/ZS_F2_1979_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 07:52.27-07:54.11,
1980,2,1951,My car isn't very reliable. It keeps breaking down.,My car isn't very reliable. It keeps breaking down.,-0.1862,0.0203,484.301,486.479,transcript_media/en/ZS_F2_1980_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 08:04.30-08:06.48,
1981,2,1951,It was very funny. I couldn't stop laughing.,It was very funny. I couldn't stop laughing.,-0.1347,0.0181,497.503,499.810,transcript_media/en/ZS_F2_1981_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 08:17.50-08:19.81,
1982,2,1951,"It was late, so we decided to take a taxi home.","It was late, so we decided to take a taxi home.",-0.0662,0.0039,512.783,518.624,transcript_media/en/ZS_F2_1982_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 08:32.78-08:38.62,
1983,2,1951,"Vincent was in a difficult situation, so I agreed to help him.","Vincent was in a difficult situation, so I agreed to help him.",-0.1136,0.0267,531.729,534.499,transcript_media/en/ZS_F2_1983_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 08:51.73-08:54.50,
1984,2,1951,How old were you when you learned to drive?,How old were you when you learned to drive?,-0.1883,0.0942,546.957,549.942,transcript_media/en/ZS_F2_1984_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 09:06.96-09:09.94,
1985,2,1951,Valerie failed to make a good impression at the job interview.,Valerie failed to make a good impression at the job interview.,-0.1651,0.0144,562.799,565.944,transcript_media/en/ZS_F2_1985_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 09:22.80-09:25.94,
1986,2,1951,We decided not to go out because of the weather.,We decided not to go out because of the weather.,-0.1134,0.0088,580.965,584.970,transcript_media/en/ZS_F2_1986_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 09:40.96-09:44.97,
1987,2,1951,I promised not to be late.,I promised not to be late.,-0.1028,0.0093,595.682,597.233,transcript_media/en/ZS_F2_1987_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 09:55.68-09:57.23,
1988,2,1951,"Are you thinking of buying a car? Yeah, but I still haven't made up my mind.","Are you thinking of buying a car? Yeah, but I still haven't made up my mind.",-0.1502,0.0160,611.676,615.507,transcript_media/en/ZS_F2_1988_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 10:11.68-10:15.51,
1989,2,1951,They seem to have plenty of money.,They seem to have plenty of money.,-0.2814,0.0340,628.343,631.188,transcript_media/en/ZS_F2_1989_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 10:28.34-10:31.19,
1990,2,1951,"I like Victoria, but I think she tends to talk too much.","I like Victoria, but I think she tends to talk too much.",-0.0230,0.0100,642.242,643.922,transcript_media/en/ZS_F2_1990_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 10:42.24-10:43.92,
1991,2,1951,Nikolai pretended not to see me when he passed me on the street.,Nikolai pretended not to see me when he passed me on the street.,-0.0782,0.0109,652.222,655.701,transcript_media/en/ZS_F2_1991_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 10:52.22-10:55.70,
1992,2,1951,I pretended to be reading the newspaper.,I pretended to be reading the newspaper.,-0.1653,0.0203,668.430,669.920,transcript_media/en/ZS_F2_1992_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 11:08.43-11:09.92,
1993,2,1951,You seem to have lost weight.,You seem to have lost weight.,-0.2150,0.0077,681.360,684.506,transcript_media/en/ZS_F2_1993_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 11:21.36-11:24.51,
1994,2,1951,Yannick seems to be enjoying his new job.,Yannick seems to be enjoying his new job.,-0.0547,0.0165,698.011,701.116,transcript_media/en/ZS_F2_1994_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 11:38.01-11:41.12,
1995,2,1951,I wouldn't dare tell him.,I wouldn't dare tell him.,-0.1919,0.0180,713.757,715.215,transcript_media/en/ZS_F2_1995_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 11:53.76-11:55.22,
1996,2,1951,"Can somebody show me how to change the cartridge in this printer? Sure, I will.","Can somebody show me how to change the cartridge in this printer? Sure, I will.",-0.1108,0.0052,725.449,726.484,transcript_media/en/ZS_F2_1996_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 12:05.45-12:06.48,
1997,2,1951,Yvonne tends to forget things.,Yvonne tends to forget things.,-0.1834,0.0030,737.089,739.406,transcript_media/en/ZS_F2_1997_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 12:17.09-12:19.41,
1998,2,1951,They claim to have solved the problem.,They claim to have solved the problem.,-0.2605,0.0136,750.148,751.428,transcript_media/en/ZS_F2_1998_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 12:30.15-12:31.43,
1999,2,1951,Would you know what to do if there was a fire in the building? Not really.,Would you know what to do if there was a fire in the building? Not really.,-0.1404,0.0261,764.558,769.083,transcript_media/en/ZS_F2_1999_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 12:44.56-12:49.08,
2000,2,1951,I was really astonished. I didn't know what to say.,I was really astonished. I didn't know what to say.,-0.0775,0.0112,783.176,784.820,transcript_media/en/ZS_F2_2000_en.mp3,GLOSSIKA-ENZS-F2-GMS-1951A.mp3,F2-GMS-1951A 13:03.18-13:04.82,
2001,3,2001,The GMS Method. Fluency 3. English. Zhongwen. Zhongwen. Licensed by HLXKAG. Brought to you by Glossika.,The GMS Method. Fluency 3. English. Zhongwen. Zhongwen. Licensed by HLXKAG. Brought to you by Glossika.,-0.0943,0.0227,0.000,12.046,transcript_media/en/ZS_F3_2001_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 00:00.00-00:12.05,
2002,3,2001,Can you remind me to call Sandra tomorrow?,Can you remind me to call Sandra tomorrow?,-0.3949,0.1268,23.590,26.552,transcript_media/en/ZS_F3_2002_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 00:23.59-00:26.55,
2003,3,2001,是谁教你开车的?,是谁教你开车的?,-0.2345,0.0823,37.303,38.969,transcript_media/en/ZS_F3_2003_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 00:37.30-00:38.97,
2004,3,2001,我不是自己搬的这架钢琴。,我不是自己搬的这架钢琴。,-0.2222,0.0254,52.264,54.326,transcript_media/en/ZS_F3_2004_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 00:52.26-00:54.33,
2005,3,2001,"蝶哥说这个开关很危险,并且警告我不要碰它。","蝶哥说这个开关很危险,并且警告我不要碰它。",-0.2190,0.0299,70.070,74.129,transcript_media/en/ZS_F3_2005_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 01:10.07-01:14.13,
2006,3,2001,有人警告我不要碰这个开关,有人警告我不要碰这个开关,-0.2790,0.0811,86.479,88.792,transcript_media/en/ZS_F3_2006_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 01:26.48-01:28.79,
2007,3,2001,史丹建議我問問你的意見。,史丹建議我問問你的意見。,-0.3584,0.0349,101.342,103.513,transcript_media/en/ZS_F3_2007_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 01:41.34-01:43.51,
2008,3,2001,我不建议住在那间旅馆。,我不建议住在那间旅馆。,-0.2440,0.0356,118.869,120.758,transcript_media/en/ZS_F3_2008_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 01:58.87-02:00.76,
2009,3,2001,他们不允许在大楼前停车。,他们不允许在大楼前停车。,-0.2181,0.0243,135.908,138.137,transcript_media/en/ZS_F3_2009_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 02:15.91-02:18.14,
2010,3,2001,这栋大楼前不允许停车。,这栋大楼前不允许停车。,-0.1951,0.0212,147.241,149.394,transcript_media/en/ZS_F3_2010_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 02:27.24-02:29.39,
2011,3,2001,"我要他保证,他不会告诉任何人发生了什么。","我要他保证,他不会告诉任何人发生了什么。",-0.2461,0.0320,161.647,164.965,transcript_media/en/ZS_F3_2011_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 02:41.65-02:44.97,
2012,3,2001,炎热的天气让我感到很疲倦。,炎热的天气让我感到很疲倦。,-0.2171,0.0291,177.607,179.999,transcript_media/en/ZS_F3_2012_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 02:57.61-02:60.00,
2013,3,2001,他的父母不让他单独出门。,他的父母不让他单独出门。,-0.2463,0.0528,192.085,194.130,transcript_media/en/ZS_F3_2013_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 03:12.09-03:14.13,
2014,3,2001,我来帮你提包吧。,我来帮你提包吧。,-0.2710,0.0937,204.803,206.251,transcript_media/en/ZS_F3_2014_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 03:24.80-03:26.25,
2015,3,2001,我们被迫等了两个小时。,我们被迫等了两个小时。,-0.2121,0.0382,217.737,219.703,transcript_media/en/ZS_F3_2015_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 03:37.74-03:39.70,
2016,3,2001,My lawyer advised me not to say anything to the police.,My lawyer advised me not to say anything to the police.,-0.0681,0.0086,232.052,235.505,transcript_media/en/ZS_F3_2016_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 03:52.05-03:55.50,
2017,3,2001,I was told that I shouldn't believe everything he says. I was warned not to believe anything he says.,I was told that I shouldn't believe everything he says. I was warned not to believe anything he says.,-0.0917,0.0048,254.514,261.078,transcript_media/en/ZS_F3_2017_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 04:14.51-04:21.08,
2018,3,2001,"If you have a car, you're able to get around more easily. Having a car enables you to get around more easily.","If you have a car, you're able to get around more easily. Having a car enables you to get around more easily.",-0.1246,0.0043,280.737,287.002,transcript_media/en/ZS_F3_2018_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 04:40.74-04:47.00,
2019,3,2001,I know I locked the door. I clearly remember locking it.,I know I locked the door. I clearly remember locking it.,-0.2303,0.0058,300.195,303.604,transcript_media/en/ZS_F3_2019_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 05:00.19-05:03.60,
2020,3,2001,"我锁了门,但却忘了关窗户。","我锁了门,但却忘了关窗户。",-0.1625,0.0235,312.264,314.439,transcript_media/en/ZS_F3_2020_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 05:12.26-05:14.44,
2021,3,2001,"He could remember driving along the road just before the accident, but he couldn't remember the accident itself.","He could remember driving along the road just before the accident, but he couldn't remember the accident itself.",-0.1852,0.0017,327.656,333.598,transcript_media/en/ZS_F3_2021_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 05:27.66-05:33.60,
2022,3,2001,Please remember to mail the letter on your way to work.,Please remember to mail the letter on your way to work.,-0.1110,0.0073,351.430,353.925,transcript_media/en/ZS_F3_2022_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 05:51.43-05:53.92,
2023,3,2001,I now regret saying what I said. I shouldn't have said it.,I now regret saying what I said. I shouldn't have said it.,-0.0973,0.0117,366.646,369.705,transcript_media/en/ZS_F3_2023_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 06:06.65-06:09.71,
2024,3,2001,It began to get cold and he regretted not wearing his coat.,It began to get cold and he regretted not wearing his coat.,-0.1068,0.0050,384.971,388.104,transcript_media/en/ZS_F3_2024_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 06:24.97-06:28.10,
2025,3,2001,We regret to inform you that we cannot offer you the job.,We regret to inform you that we cannot offer you the job.,-0.0760,0.0224,402.682,405.886,transcript_media/en/ZS_F3_2025_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 06:42.68-06:45.89,
2026,3,2001,The president went on talking for hours.,The president went on talking for hours.,-0.1868,0.0082,421.012,423.555,transcript_media/en/ZS_F3_2026_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 07:01.01-07:03.56,
2027,3,2001,"After discussing the economy, the president then went on to talk about foreign policy.","After discussing the economy, the president then went on to talk about foreign policy.",-0.1625,0.0056,436.328,441.444,transcript_media/en/ZS_F3_2027_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 07:16.33-07:21.44,
2028,3,2001,We need to change. We can't go on living like this.,We need to change. We can't go on living like this.,-0.1229,0.0178,456.433,459.787,transcript_media/en/ZS_F3_2028_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 07:36.43-07:39.79,
2029,3,2001,Don't bother locking the door. I'll be right back.,Don't bother locking the door. I'll be right back.,-0.1239,0.0091,474.467,477.454,transcript_media/en/ZS_F3_2029_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 07:54.47-07:57.45,
2030,3,2001,I lent you some money a few months ago.,I lent you some money a few months ago.,-0.1964,0.0068,489.554,491.515,transcript_media/en/ZS_F3_2030_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 08:09.55-08:11.51,
2031,3,2001,"我几个月前借过钱给你,你确定吗?我不记得你借过我钱。","我几个月前借过钱给你,你确定吗?我不记得你借过我钱。",-0.1240,0.0129,504.346,509.596,transcript_media/en/ZS_F3_2031_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 08:24.35-08:29.60,
2032,3,2001,"你记得给你妈打电话了吗? 糟了,我彻底忘了,我明天打给她。","你记得给你妈打电话了吗? 糟了,我彻底忘了,我明天打给她。",-0.1781,0.2142,519.453,524.147,transcript_media/en/ZS_F3_2032_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 08:39.45-08:44.15,
2033,3,2001,Kendra joined this company nine years ago and became a vice manager two years later.,Kendra joined this company nine years ago and became a vice manager two years later.,-0.4723,0.0646,541.465,545.712,transcript_media/en/ZS_F3_2033_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 09:01.47-09:05.71,
2034,3,2001,She became the manager of this company a few years later.,She became the manager of this company a few years later.,-0.2977,0.1941,560.841,563.229,transcript_media/en/ZS_F3_2034_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 09:20.84-09:23.23,
2035,3,2001,"I try to stay awake, but I'm too sleepy.","I try to stay awake, but I'm too sleepy.",-0.4258,0.0466,575.593,578.028,transcript_media/en/ZS_F3_2035_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 09:35.59-09:38.03,
2036,3,2001,"你回家后要轻松点,大家都睡了。","你回家后要轻松点,大家都睡了。",-0.1922,0.1918,591.722,594.402,transcript_media/en/ZS_F3_2036_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 09:51.72-09:54.40,
2037,3,2001,"我们找不到可以住的地方,我们问了城里的各个旅馆,都没有空房了。","我们找不到可以住的地方,我们问了城里的各个旅馆,都没有空房了。",-0.2043,0.0166,609.393,614.858,transcript_media/en/ZS_F3_2037_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 10:09.39-10:14.86,
2038,3,2001,"这台复印机好像坏了,试试按那个绿色按钮。","这台复印机好像坏了,试试按那个绿色按钮。",-0.1812,0.0214,632.565,636.274,transcript_media/en/ZS_F3_2038_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 10:32.57-10:36.27,
2039,3,2001,I need to start working out more.,I need to start working out more.,-0.2713,0.0040,648.720,650.422,transcript_media/en/ZS_F3_2039_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 10:48.72-10:50.42,
2040,3,2001,He needs to work harder if he wants to make progress.,He needs to work harder if he wants to make progress.,-0.0790,0.0045,664.547,667.341,transcript_media/en/ZS_F3_2040_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 11:04.55-11:07.34,
2041,3,2001,My cell phone needs to be charged. My cell phone needs charging.,My cell phone needs to be charged. My cell phone needs charging.,-0.2138,0.0170,682.210,686.650,transcript_media/en/ZS_F3_2041_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 11:22.21-11:26.65,
2042,3,2001,Do you think my pants need to be washed? Do you think my pants need washing?,Do you think my pants need to be washed? Do you think my pants need washing?,-0.1281,0.0342,697.378,701.274,transcript_media/en/ZS_F3_2042_en.mp3,GLOSSIKA-ENZS-F3-GMS-2001A.mp3,F3-GMS-2001A 11:37.38-11:41.27,
